timestamp,raw_value,emg_voltage,filtered_value,muscle_state
8.52,973,0.78,0.78,active
8.53,971,0.78,0.78,active
8.54,970,0.78,0.78,active
8.55,972,0.78,0.78,active
8.56,972,0.78,0.78,active
8.57,971,0.78,0.78,active
8.58,972,0.78,0.78,active
8.59,971,0.78,0.78,active
8.6,974,0.78,0.78,active
8.61,974,0.78,0.78,active
8.62,976,0.79,0.79,active
8.63,973,0.78,0.79,active
8.64,971,0.78,0.78,active
8.65,972,0.78,0.78,active
8.66,972,0.78,0.78,active
8.67,971,0.78,0.78,active
8.68,972,0.78,0.78,active
8.69,970,0.78,0.78,active
8.7,972,0.78,0.78,active
8.71,972,0.78,0.78,active
8.72,973,0.78,0.78,active
8.73,954,0.77,0.78,active
8.74,864,0.7,0.74,active
8.75,776,0.63,0.68,active
8.76,696,0.56,0.61,active
8.77,628,0.51,0.55,active
8.78,569,0.46,0.5,active
8.79,516,0.42,0.45,active
8.8,481,0.39,0.41,active
8.81,455,0.37,0.38,active
8.82,431,0.35,0.36,active
8.83,426,0.34,0.35,active
8.84,423,0.34,0.34,active
8.85,437,0.35,0.35,active
8.86,443,0.36,0.35,active
8.87,454,0.37,0.36,active
8.88,475,0.38,0.37,active
8.89,492,0.4,0.38,active
8.9,516,0.42,0.4,active
8.91,541,0.44,0.42,active
8.92,560,0.45,0.44,active
8.93,577,0.46,0.45,active
8.94,591,0.48,0.47,active
8.95,618,0.5,0.48,active
8.96,637,0.51,0.5,active
8.97,653,0.53,0.52,active
8.98,678,0.55,0.53,active
8.99,684,0.55,0.54,active
9.0,702,0.57,0.56,active
9.01,717,0.58,0.57,active
9.02,728,0.59,0.58,active
9.03,746,0.6,0.59,active
9.04,754,0.61,0.6,active
9.05,763,0.61,0.61,active
9.06,774,0.62,0.62,active
9.07,778,0.63,0.62,active
9.08,792,0.64,0.63,active
9.09,795,0.64,0.64,active
9.1,803,0.65,0.64,active
9.11,808,0.65,0.65,active
9.12,809,0.65,0.65,active
9.13,816,0.66,0.65,active
9.14,808,0.65,0.65,active
9.15,820,0.66,0.66,active
9.16,822,0.66,0.66,active
9.17,821,0.66,0.66,active
9.18,824,0.66,0.66,active
9.19,821,0.66,0.66,active
9.2,824,0.66,0.66,active
9.21,825,0.66,0.66,active
9.22,820,0.66,0.66,active
9.23,819,0.66,0.66,active
9.24,810,0.65,0.66,active
9.25,813,0.66,0.66,active
9.26,806,0.65,0.65,active
9.27,805,0.65,0.65,active
9.28,798,0.64,0.65,active
9.29,785,0.63,0.64,active
9.3,784,0.63,0.63,active
9.31,776,0.63,0.63,active
9.32,759,0.61,0.62,active
9.33,760,0.61,0.61,active
9.34,745,0.6,0.61,active
9.35,739,0.6,0.6,active
9.36,736,0.59,0.6,active
9.37,719,0.58,0.59,active
9.38,717,0.58,0.58,active
9.39,706,0.57,0.57,active
9.4,707,0.57,0.57,active
9.41,696,0.56,0.57,active
9.42,682,0.55,0.56,active
9.43,680,0.55,0.55,active
9.44,670,0.54,0.55,active
9.45,664,0.54,0.54,active
9.46,654,0.53,0.53,active
9.47,643,0.52,0.53,active
9.48,642,0.52,0.52,active
9.49,636,0.51,0.52,active
9.5,633,0.51,0.51,active
9.51,627,0.51,0.51,active
9.52,619,0.5,0.5,active
9.53,616,0.5,0.5,active
9.54,611,0.49,0.5,active
9.55,612,0.49,0.49,active
9.56,611,0.49,0.49,active
9.57,615,0.5,0.49,active
9.58,620,0.5,0.5,active
9.59,618,0.5,0.5,active
9.6,626,0.5,0.5,active
9.61,624,0.5,0.5,active
9.62,615,0.5,0.5,active
9.63,629,0.51,0.5,active
9.64,629,0.51,0.5,active
9.65,637,0.51,0.51,active
9.66,636,0.51,0.51,active
9.67,630,0.51,0.51,active
9.68,632,0.51,0.51,active
9.69,625,0.5,0.51,active
9.7,628,0.51,0.51,active
9.71,625,0.5,0.5,active
9.72,610,0.49,0.5,active
9.73,613,0.49,0.49,active
9.74,606,0.49,0.49,active
9.75,605,0.49,0.49,active
9.76,598,0.48,0.49,active
9.77,587,0.47,0.48,active
9.78,584,0.47,0.47,active
9.79,580,0.47,0.47,active
9.8,580,0.47,0.47,active
9.81,578,0.47,0.47,active
9.82,566,0.46,0.46,active
9.83,562,0.45,0.46,active
9.84,560,0.45,0.45,active
9.85,563,0.45,0.45,active
9.86,560,0.45,0.45,active
9.87,550,0.44,0.45,active
9.88,555,0.45,0.45,active
9.89,552,0.44,0.45,active
9.9,555,0.45,0.45,active
9.91,549,0.44,0.44,active
9.92,548,0.44,0.44,active
9.93,553,0.45,0.44,active
9.94,552,0.44,0.44,active
9.95,560,0.45,0.45,active
9.96,559,0.45,0.45,active
9.97,556,0.45,0.45,active
9.98,564,0.45,0.45,active
9.99,559,0.45,0.45,active
