timestamp,raw_value,emg_voltage,filtered_value,muscle_state
8.2,26,0.02,0.02,rest
8.21,25,0.02,0.02,rest
8.22,26,0.02,0.02,rest
8.23,28,0.02,0.02,rest
8.24,25,0.02,0.02,rest
8.25,26,0.02,0.02,rest
8.26,25,0.02,0.02,rest
8.27,26,0.02,0.02,rest
8.28,26,0.02,0.02,rest
8.29,26,0.02,0.02,rest
8.3,26,0.02,0.02,rest
8.31,26,0.02,0.02,rest
8.32,25,0.02,0.02,rest
8.33,27,0.02,0.02,rest
8.34,26,0.02,0.02,rest
8.35,25,0.02,0.02,rest
8.36,27,0.02,0.02,rest
8.37,27,0.02,0.02,rest
8.38,26,0.02,0.02,rest
8.39,26,0.02,0.02,rest
8.4,26,0.02,0.02,rest
8.41,27,0.02,0.02,rest
8.42,28,0.02,0.02,rest
8.43,27,0.02,0.02,rest
8.44,26,0.02,0.02,rest
8.45,28,0.02,0.02,rest
8.46,27,0.02,0.02,rest
8.47,27,0.02,0.02,rest
8.48,27,0.02,0.02,rest
8.49,26,0.02,0.02,rest
8.5,26,0.02,0.02,rest
8.51,26,0.02,0.02,rest
8.52,26,0.02,0.02,rest
8.53,26,0.02,0.02,rest
8.54,26,0.02,0.02,rest
8.55,26,0.02,0.02,rest
8.56,27,0.02,0.02,rest
8.57,26,0.02,0.02,rest
8.58,26,0.02,0.02,rest
8.59,27,0.02,0.02,rest
8.6,27,0.02,0.02,rest
8.61,26,0.02,0.02,rest
8.62,27,0.02,0.02,rest
8.63,26,0.02,0.02,rest
8.64,29,0.02,0.02,rest
8.65,26,0.02,0.02,rest
8.66,26,0.02,0.02,rest
8.67,26,0.02,0.02,rest
8.68,27,0.02,0.02,rest
8.69,27,0.02,0.02,rest
8.7,27,0.02,0.02,rest
8.71,28,0.02,0.02,rest
8.72,27,0.02,0.02,rest
8.73,27,0.02,0.02,rest
8.74,27,0.02,0.02,rest
8.75,27,0.02,0.02,rest
8.76,27,0.02,0.02,rest
8.77,26,0.02,0.02,rest
8.78,26,0.02,0.02,rest
8.79,26,0.02,0.02,rest
8.8,26,0.02,0.02,rest
8.81,26,0.02,0.02,rest
8.82,26,0.02,0.02,rest
8.83,26,0.02,0.02,rest
8.84,27,0.02,0.02,rest
8.85,26,0.02,0.02,rest
8.86,26,0.02,0.02,rest
8.87,26,0.02,0.02,rest
8.88,26,0.02,0.02,rest
8.89,25,0.02,0.02,rest
8.9,26,0.02,0.02,rest
8.91,26,0.02,0.02,rest
8.92,26,0.02,0.02,rest
8.93,25,0.02,0.02,rest
8.94,25,0.02,0.02,rest
8.95,25,0.02,0.02,rest
8.96,26,0.02,0.02,rest
8.97,27,0.02,0.02,rest
8.98,26,0.02,0.02,rest
8.99,25,0.02,0.02,rest
9.0,26,0.02,0.02,rest
9.01,25,0.02,0.02,rest
9.02,27,0.02,0.02,rest
9.03,26,0.02,0.02,rest
9.04,26,0.02,0.02,rest
9.05,26,0.02,0.02,rest
9.06,27,0.02,0.02,rest
9.07,27,0.02,0.02,rest
9.08,27,0.02,0.02,rest
9.09,26,0.02,0.02,rest
9.1,26,0.02,0.02,rest
9.11,26,0.02,0.02,rest
9.12,26,0.02,0.02,rest
9.13,26,0.02,0.02,rest
9.14,26,0.02,0.02,rest
9.15,25,0.02,0.02,rest
9.16,26,0.02,0.02,rest
9.17,26,0.02,0.02,rest
9.18,25,0.02,0.02,rest
9.19,25,0.02,0.02,rest
9.2,25,0.02,0.02,rest
9.21,26,0.02,0.02,rest
9.22,25,0.02,0.02,rest
9.23,26,0.02,0.02,rest
9.24,26,0.02,0.02,rest
9.25,26,0.02,0.02,rest
9.26,26,0.02,0.02,rest
9.27,26,0.02,0.02,rest
9.28,26,0.02,0.02,rest
9.29,26,0.02,0.02,rest
9.3,26,0.02,0.02,rest
9.31,26,0.02,0.02,rest
9.32,28,0.02,0.02,rest
9.33,28,0.02,0.02,rest
9.34,27,0.02,0.02,rest
9.35,27,0.02,0.02,rest
9.36,27,0.02,0.02,rest
9.37,27,0.02,0.02,rest
9.38,27,0.02,0.02,rest
9.39,26,0.02,0.02,rest
9.4,27,0.02,0.02,rest
9.41,26,0.02,0.02,rest
9.42,27,0.02,0.02,rest
9.43,27,0.02,0.02,rest
9.44,26,0.02,0.02,rest
9.45,26,0.02,0.02,rest
9.46,26,0.02,0.02,rest
9.47,26,0.02,0.02,rest
9.48,27,0.02,0.02,rest
9.49,26,0.02,0.02,rest
9.5,26,0.02,0.02,rest
9.51,26,0.02,0.02,rest
9.52,27,0.02,0.02,rest
9.53,27,0.02,0.02,rest
9.54,26,0.02,0.02,rest
9.55,26,0.02,0.02,rest
9.56,26,0.02,0.02,rest
9.57,27,0.02,0.02,rest
9.58,26,0.02,0.02,rest
9.59,27,0.02,0.02,rest
9.6,27,0.02,0.02,rest
9.61,26,0.02,0.02,rest
9.62,27,0.02,0.02,rest
9.63,28,0.02,0.02,rest
9.64,27,0.02,0.02,rest
9.65,26,0.02,0.02,rest
9.66,24,0.02,0.02,rest
9.67,26,0.02,0.02,rest
9.68,26,0.02,0.02,rest
9.69,26,0.02,0.02,rest
9.7,26,0.02,0.02,rest
9.71,26,0.02,0.02,rest
9.72,26,0.02,0.02,rest
9.73,26,0.02,0.02,rest
9.74,26,0.02,0.02,rest
9.75,28,0.02,0.02,rest
9.76,26,0.02,0.02,rest
9.77,26,0.02,0.02,rest
9.78,26,0.02,0.02,rest
9.79,26,0.02,0.02,rest
9.8,26,0.02,0.02,rest
9.81,27,0.02,0.02,rest
9.82,27,0.02,0.02,rest
9.83,27,0.02,0.02,rest
9.84,27,0.02,0.02,rest
9.85,27,0.02,0.02,rest
9.86,27,0.02,0.02,rest
9.87,27,0.02,0.02,rest
9.88,27,0.02,0.02,rest
9.89,30,0.02,0.02,rest
9.9,27,0.02,0.02,rest
9.91,28,0.02,0.02,rest
9.92,27,0.02,0.02,rest
9.93,35,0.03,0.02,rest
9.94,56,0.05,0.03,rest
9.95,77,0.06,0.05,rest
9.96,115,0.09,0.07,rest
9.97,155,0.12,0.1,rest
9.98,198,0.16,0.13,rest
9.99,230,0.19,0.16,rest
