timestamp,raw_value,emg_voltage,filtered_value,muscle_state
8.57,197,0.16,0.16,rest
8.58,199,0.16,0.16,rest
8.59,193,0.16,0.16,rest
8.6,193,0.16,0.16,rest
8.61,190,0.15,0.15,rest
8.62,187,0.15,0.15,rest
8.63,188,0.15,0.15,rest
8.64,183,0.15,0.15,rest
8.65,184,0.15,0.15,rest
8.66,182,0.15,0.15,rest
8.67,176,0.14,0.15,rest
8.68,180,0.15,0.14,rest
8.69,172,0.14,0.14,rest
8.7,175,0.14,0.14,rest
8.71,172,0.14,0.14,rest
8.72,168,0.14,0.14,rest
8.73,168,0.14,0.14,rest
8.74,165,0.13,0.13,rest
8.75,169,0.14,0.13,rest
8.76,162,0.13,0.13,rest
8.77,162,0.13,0.13,rest
8.78,164,0.13,0.13,rest
8.79,158,0.13,0.13,rest
8.8,161,0.13,0.13,rest
8.81,157,0.13,0.13,rest
8.82,156,0.13,0.13,rest
8.83,155,0.12,0.13,rest
8.84,155,0.12,0.13,rest
8.85,156,0.13,0.13,rest
8.86,153,0.12,0.12,rest
8.87,154,0.12,0.12,rest
8.88,154,0.12,0.12,rest
8.89,150,0.12,0.12,rest
8.9,155,0.12,0.12,rest
8.91,152,0.12,0.12,rest
8.92,149,0.12,0.12,rest
8.93,152,0.12,0.12,rest
8.94,151,0.12,0.12,rest
8.95,151,0.12,0.12,rest
8.96,149,0.12,0.12,rest
8.97,152,0.12,0.12,rest
8.98,151,0.12,0.12,rest
8.99,147,0.12,0.12,rest
9.0,151,0.12,0.12,rest
9.01,149,0.12,0.12,rest
9.02,152,0.12,0.12,rest
9.03,157,0.13,0.12,rest
9.04,169,0.14,0.13,rest
9.05,181,0.15,0.14,rest
9.06,207,0.17,0.15,active
9.07,208,0.17,0.16,active
9.08,203,0.16,0.17,active
9.09,231,0.19,0.17,active
9.1,247,0.2,0.19,active
9.11,275,0.22,0.21,active
9.12,319,0.26,0.23,active
9.13,366,0.29,0.27,active
9.14,410,0.33,0.3,active
9.15,475,0.38,0.34,active
9.16,530,0.43,0.39,active
9.17,561,0.45,0.43,active
9.18,602,0.49,0.46,active
9.19,633,0.51,0.49,active
9.2,660,0.53,0.51,active
9.21,708,0.57,0.54,active
9.22,759,0.61,0.58,active
9.23,790,0.64,0.61,active
9.24,852,0.69,0.65,active
9.25,892,0.72,0.69,active
9.26,933,0.75,0.73,active
9.27,957,0.77,0.75,active
9.28,971,0.78,0.77,active
9.29,971,0.78,0.78,active
9.3,973,0.78,0.78,active
9.31,972,0.78,0.78,active
9.32,950,0.77,0.78,active
9.33,920,0.74,0.76,active
9.34,894,0.72,0.74,active
9.35,851,0.69,0.71,active
9.36,814,0.66,0.68,active
9.37,770,0.62,0.65,active
9.38,720,0.58,0.61,active
9.39,677,0.55,0.57,active
9.4,628,0.51,0.54,active
9.41,585,0.47,0.5,active
9.42,544,0.44,0.47,active
9.43,498,0.4,0.43,active
9.44,459,0.37,0.4,active
9.45,424,0.34,0.36,active
9.46,389,0.31,0.34,active
9.47,361,0.29,0.31,active
9.48,335,0.27,0.29,active
9.49,310,0.25,0.27,active
9.5,288,0.23,0.25,active
9.51,271,0.22,0.23,active
9.52,255,0.21,0.22,active
9.53,242,0.2,0.2,active
9.54,230,0.19,0.19,active
9.55,228,0.18,0.19,active
9.56,218,0.18,0.18,active
9.57,214,0.17,0.18,active
9.58,214,0.17,0.17,active
9.59,212,0.17,0.17,active
9.6,218,0.18,0.17,active
9.61,219,0.18,0.18,active
9.62,221,0.18,0.18,active
9.63,225,0.18,0.18,active
9.64,232,0.19,0.18,active
9.65,241,0.19,0.19,active
9.66,242,0.2,0.19,active
9.67,248,0.2,0.2,active
9.68,256,0.21,0.2,active
9.69,258,0.21,0.21,active
9.7,271,0.22,0.21,active
9.71,268,0.22,0.22,active
9.72,273,0.22,0.22,active
9.73,278,0.22,0.22,active
9.74,284,0.23,0.23,active
9.75,293,0.24,0.23,active
9.76,293,0.24,0.23,active
9.77,293,0.24,0.24,active
9.78,301,0.24,0.24,active
9.79,302,0.24,0.24,active
9.8,307,0.25,0.24,active
9.81,307,0.25,0.25,active
9.82,308,0.25,0.25,active
9.83,310,0.25,0.25,active
9.84,307,0.25,0.25,active
9.85,314,0.25,0.25,active
9.86,310,0.25,0.25,active
9.87,313,0.25,0.25,active
9.88,313,0.25,0.25,active
9.89,310,0.25,0.25,active
9.9,315,0.25,0.25,active
9.91,311,0.25,0.25,active
9.92,307,0.25,0.25,active
9.93,305,0.25,0.25,active
9.94,305,0.25,0.25,active
9.95,312,0.25,0.25,active
9.96,304,0.24,0.25,active
9.97,302,0.24,0.25,active
9.98,299,0.24,0.24,active
9.99,294,0.24,0.24,active
10.0,296,0.24,0.24,active
