timestamp,raw_value,emg_voltage,filtered_value,muscle_state
8.28,183,0.15,0.15,rest
8.29,180,0.15,0.15,rest
8.3,188,0.15,0.15,rest
8.31,185,0.15,0.15,rest
8.32,188,0.15,0.15,rest
8.33,200,0.16,0.15,rest
8.34,199,0.16,0.16,rest
8.35,199,0.16,0.16,rest
8.36,202,0.16,0.16,rest
8.37,206,0.17,0.16,rest
8.38,200,0.16,0.16,rest
8.39,195,0.16,0.16,rest
8.4,222,0.18,0.17,rest
8.41,214,0.17,0.17,rest
8.42,232,0.19,0.18,rest
8.43,227,0.18,0.18,rest
8.44,222,0.18,0.18,rest
8.45,223,0.18,0.18,rest
8.46,228,0.18,0.18,rest
8.47,240,0.19,0.19,rest
8.48,236,0.19,0.19,rest
8.49,248,0.2,0.19,rest
8.5,268,0.22,0.2,active
8.51,278,0.22,0.22,active
8.52,291,0.23,0.23,active
8.53,304,0.24,0.24,active
8.54,297,0.24,0.24,active
8.55,297,0.24,0.24,active
8.56,292,0.24,0.24,active
8.57,296,0.24,0.24,active
8.58,292,0.24,0.24,active
8.59,292,0.24,0.24,active
8.6,278,0.22,0.23,active
8.61,275,0.22,0.23,active
8.62,269,0.22,0.22,active
8.63,276,0.22,0.22,active
8.64,279,0.22,0.22,active
8.65,264,0.21,0.22,active
8.66,265,0.21,0.22,active
8.67,250,0.2,0.21,rest
8.68,252,0.2,0.2,active
8.69,242,0.2,0.2,rest
8.7,228,0.18,0.19,rest
8.71,236,0.19,0.19,rest
8.72,229,0.18,0.19,rest
8.73,243,0.2,0.19,rest
8.74,246,0.2,0.19,rest
8.75,247,0.2,0.2,rest
8.76,251,0.2,0.2,active
8.77,243,0.2,0.2,rest
8.78,239,0.19,0.2,rest
8.79,235,0.19,0.19,rest
8.8,230,0.19,0.19,rest
8.81,226,0.18,0.18,rest
8.82,222,0.18,0.18,rest
8.83,212,0.17,0.18,rest
8.84,207,0.17,0.17,rest
8.85,204,0.16,0.17,rest
8.86,194,0.16,0.16,rest
8.87,190,0.15,0.16,rest
8.88,188,0.15,0.15,rest
8.89,180,0.15,0.15,rest
8.9,176,0.14,0.15,rest
8.91,179,0.14,0.14,rest
8.92,176,0.14,0.14,rest
8.93,177,0.14,0.14,rest
8.94,180,0.15,0.14,rest
8.95,177,0.14,0.14,rest
8.96,182,0.15,0.14,rest
8.97,181,0.15,0.15,rest
8.98,186,0.15,0.15,rest
8.99,183,0.15,0.15,rest
9.0,183,0.15,0.15,rest
9.01,180,0.15,0.15,rest
9.02,185,0.15,0.15,rest
9.03,186,0.15,0.15,rest
9.04,183,0.15,0.15,rest
9.05,184,0.15,0.15,rest
9.06,186,0.15,0.15,rest
9.07,186,0.15,0.15,rest
9.08,188,0.15,0.15,rest
9.09,196,0.16,0.15,rest
9.1,198,0.16,0.16,rest
9.11,205,0.17,0.16,rest
9.12,202,0.16,0.16,rest
9.13,202,0.16,0.16,rest
9.14,201,0.16,0.16,rest
9.15,204,0.16,0.16,rest
9.16,209,0.17,0.17,rest
9.17,206,0.17,0.17,rest
9.18,210,0.17,0.17,rest
9.19,209,0.17,0.17,rest
9.2,206,0.17,0.17,rest
9.21,211,0.17,0.17,rest
9.22,206,0.17,0.17,rest
9.23,210,0.17,0.17,rest
9.24,212,0.17,0.17,rest
9.25,218,0.18,0.17,rest
9.26,226,0.18,0.18,rest
9.27,229,0.18,0.18,rest
9.28,240,0.19,0.19,rest
9.29,260,0.21,0.2,active
9.3,252,0.2,0.2,active
9.31,262,0.21,0.21,active
9.32,255,0.21,0.21,active
9.33,257,0.21,0.21,active
9.34,261,0.21,0.21,active
9.35,303,0.24,0.22,active
9.36,300,0.24,0.24,active
9.37,310,0.25,0.25,active
9.38,316,0.25,0.25,active
9.39,331,0.27,0.26,active
9.4,318,0.26,0.26,active
9.41,309,0.25,0.26,active
9.42,325,0.26,0.26,active
9.43,316,0.25,0.26,active
9.44,307,0.25,0.25,active
9.45,289,0.23,0.24,active
9.46,284,0.23,0.23,active
9.47,275,0.22,0.23,active
9.48,270,0.22,0.22,active
9.49,274,0.22,0.22,active
9.5,274,0.22,0.22,active
9.51,293,0.24,0.23,active
9.52,298,0.24,0.23,active
9.53,280,0.23,0.23,active
9.54,277,0.22,0.23,active
9.55,274,0.22,0.22,active
9.56,269,0.22,0.22,active
9.57,262,0.21,0.22,active
9.58,254,0.2,0.21,active
9.59,252,0.2,0.21,active
9.6,244,0.2,0.2,rest
9.61,247,0.2,0.2,rest
9.62,241,0.19,0.2,rest
9.63,230,0.19,0.19,rest
9.64,226,0.18,0.19,rest
9.65,224,0.18,0.18,rest
9.66,218,0.18,0.18,rest
9.67,217,0.17,0.18,rest
9.68,211,0.17,0.17,rest
9.69,207,0.17,0.17,rest
9.7,200,0.16,0.17,rest
9.71,198,0.16,0.16,rest
9.72,191,0.15,0.16,rest
9.73,189,0.15,0.15,rest
9.74,186,0.15,0.15,rest
9.75,186,0.15,0.15,rest
9.76,183,0.15,0.15,rest
9.77,183,0.15,0.15,rest
9.78,183,0.15,0.15,rest
9.79,177,0.14,0.15,rest
9.8,175,0.14,0.14,rest
9.81,178,0.14,0.14,rest
9.82,181,0.15,0.14,rest
9.83,188,0.15,0.15,rest
9.84,191,0.15,0.15,rest
9.85,195,0.16,0.15,rest
9.86,196,0.16,0.16,rest
9.87,193,0.16,0.16,rest
9.88,190,0.15,0.16,rest
9.89,185,0.15,0.15,rest
9.9,188,0.15,0.15,rest
9.91,191,0.15,0.15,rest
9.92,184,0.15,0.15,rest
9.93,186,0.15,0.15,rest
9.94,184,0.15,0.15,rest
9.95,184,0.15,0.15,rest
9.96,183,0.15,0.15,rest
9.97,179,0.14,0.15,rest
9.98,178,0.14,0.14,rest
9.99,174,0.14,0.14,rest
10.0,176,0.14,0.14,rest
