timestamp,emg_voltage,muscle_state
13.05,0.22,rest
13.06,0.22,rest
13.07,0.22,rest
13.08,0.22,rest
13.09,0.22,rest
13.1,0.22,rest
13.11,0.22,rest
13.12,0.22,rest
13.13,0.22,rest
13.14,0.22,rest
13.15,0.22,rest
13.16,0.22,rest
13.17,0.22,rest
13.18,0.22,rest
13.19,0.22,rest
13.2,0.22,rest
13.21,0.22,rest
13.22,0.22,rest
13.23,0.21,rest
13.24,0.21,rest
13.25,0.21,rest
13.26,0.2,rest
13.27,0.2,rest
13.28,0.2,rest
13.29,0.19,rest
13.3,0.19,rest
13.31,0.19,rest
13.32,0.19,rest
13.33,0.19,rest
13.34,0.19,rest
13.35,0.19,rest
13.36,0.19,rest
13.37,0.18,rest
13.38,0.18,rest
13.39,0.18,rest
13.4,0.18,rest
13.41,0.19,rest
13.42,0.18,rest
13.43,0.19,rest
13.44,0.18,rest
13.45,0.18,rest
13.46,0.19,rest
13.47,0.18,rest
13.48,0.19,rest
13.49,0.19,rest
13.5,0.19,rest
13.51,0.19,rest
13.52,0.19,rest
13.53,0.18,rest
13.54,0.19,rest
13.55,0.18,rest
13.56,0.19,rest
13.57,0.19,rest
13.58,0.19,rest
13.59,0.19,rest
13.6,0.19,rest
13.61,0.19,rest
13.62,0.19,rest
13.63,0.19,rest
13.64,0.19,rest
13.65,0.19,rest
13.66,0.19,rest
13.67,0.19,rest
13.68,0.19,rest
13.69,0.19,rest
13.7,0.19,rest
13.71,0.19,rest
13.72,0.19,rest
13.73,0.19,rest
13.74,0.19,rest
13.75,0.19,rest
13.76,0.19,rest
13.77,0.19,rest
13.78,0.19,rest
13.79,0.19,rest
13.8,0.19,rest
13.81,0.19,rest
13.82,0.19,rest
13.83,0.19,rest
13.84,0.19,rest
13.85,0.19,rest
13.86,0.19,rest
13.87,0.19,rest
13.88,0.19,rest
13.89,0.19,rest
13.9,0.19,rest
13.91,0.19,rest
13.92,0.19,rest
13.93,0.19,rest
13.94,0.19,rest
13.95,0.19,rest
13.96,0.19,rest
13.97,0.19,rest
13.98,0.19,rest
13.99,0.19,rest
14.0,0.19,rest
14.01,0.19,rest
14.02,0.19,rest
14.03,0.19,rest
14.04,0.19,rest
14.05,0.18,rest
14.06,0.18,rest
14.07,0.18,rest
14.08,0.18,rest
14.09,0.18,rest
14.1,0.18,rest
14.11,0.18,rest
14.12,0.18,rest
14.13,0.18,rest
14.14,0.18,rest
14.15,0.18,rest
14.16,0.18,rest
14.17,0.18,rest
14.18,0.18,rest
14.19,0.18,rest
14.2,0.18,rest
14.21,0.18,rest
14.22,0.18,rest
14.23,0.18,rest
14.24,0.18,rest
14.25,0.18,rest
14.26,0.18,rest
14.27,0.18,rest
14.28,0.18,rest
14.29,0.18,rest
14.3,0.18,rest
14.31,0.18,rest
14.32,0.18,rest
14.33,0.18,rest
14.34,0.18,rest
14.35,0.18,rest
14.36,0.18,rest
14.37,0.18,rest
14.38,0.18,rest
14.39,0.18,rest
14.4,0.18,rest
14.41,0.18,rest
14.42,0.18,rest
14.43,0.18,rest
14.44,0.18,rest
14.45,0.18,rest
14.46,0.18,rest
14.47,0.18,rest
14.48,0.18,rest
14.49,0.18,rest
14.5,0.18,rest
14.51,0.18,rest
14.52,0.18,rest
14.53,0.18,rest
14.54,0.18,rest
14.55,0.18,rest
14.56,0.18,rest
14.57,0.18,rest
14.58,0.18,rest
14.59,0.18,rest
14.6,0.18,rest
14.61,0.18,rest
14.62,0.18,rest
14.63,0.18,rest
14.64,0.18,rest
14.65,0.18,rest
14.66,0.18,rest
14.67,0.18,rest
14.68,0.18,rest
14.69,0.18,rest
14.7,0.18,rest
14.71,0.18,rest
14.72,0.18,rest
14.73,0.18,rest
14.74,0.18,rest
14.75,0.18,rest
14.76,0.18,rest
14.77,0.18,rest
14.78,0.18,rest
14.79,0.18,rest
14.8,0.18,rest
14.81,0.18,rest
14.82,0.18,rest
14.83,0.18,rest
14.84,0.18,rest
14.85,0.18,rest
14.86,0.18,rest
14.87,0.18,rest
14.88,0.18,rest
14.89,0.18,rest
14.9,0.18,rest
14.91,0.18,rest
14.92,0.18,rest
14.93,0.18,rest
14.94,0.18,rest
14.95,0.18,rest
14.96,0.18,rest
14.97,0.18,rest
14.98,0.18,rest
14.99,0.18,rest
15.0,0.18,rest
15.01,0.18,rest
15.02,0.18,rest
15.03,0.18,rest
15.04,0.18,rest
15.05,0.18,rest
15.06,0.18,rest
15.07,0.18,rest
15.08,0.18,rest
15.09,0.18,rest
15.1,0.18,rest
15.11,0.18,rest
15.12,0.18,rest
15.13,0.18,rest
15.14,0.18,rest
15.15,0.18,rest
15.16,0.18,rest
15.17,0.18,rest
15.18,0.18,rest
15.19,0.18,rest
15.2,0.18,rest
15.21,0.18,rest
15.22,0.18,rest
15.23,0.19,rest
15.24,0.19,rest
15.25,0.2,rest
15.26,0.2,rest
15.27,0.21,rest
15.28,0.21,rest
15.29,0.21,rest
15.3,0.22,rest
15.31,0.22,rest
15.32,0.22,rest
15.33,0.23,rest
15.34,0.23,rest
15.35,0.24,rest
15.36,0.24,rest
15.37,0.25,rest
15.38,0.25,rest
15.39,0.25,rest
15.4,0.25,rest
15.41,0.25,rest
15.42,0.26,rest
15.43,0.26,rest
15.44,0.26,rest
15.45,0.26,rest
15.46,0.26,rest
15.47,0.26,rest
15.48,0.25,rest
15.49,0.25,rest
15.5,0.25,rest
15.51,0.25,rest
15.52,0.26,rest
15.53,0.26,rest
15.54,0.26,rest
15.55,0.26,rest
15.56,0.27,rest
15.57,0.27,rest
15.58,0.27,rest
15.59,0.27,rest
15.6,0.27,rest
15.61,0.27,rest
15.62,0.27,rest
15.63,0.27,rest
15.64,0.28,rest
15.65,0.29,rest
15.66,0.31,active
15.67,0.32,active
15.68,0.32,active
15.69,0.32,active
15.7,0.31,active
15.71,0.3,active
15.72,0.3,rest
15.73,0.29,rest
15.74,0.29,rest
15.75,0.29,rest
15.76,0.29,rest
15.77,0.29,rest
15.78,0.28,rest
15.79,0.28,rest
15.8,0.28,rest
15.81,0.28,rest
15.82,0.29,rest
15.83,0.3,active
15.84,0.3,active
15.85,0.3,active
15.86,0.3,active
15.87,0.3,rest
15.88,0.29,rest
15.89,0.28,rest
15.9,0.28,rest
15.91,0.28,rest
15.92,0.28,rest
15.93,0.29,rest
15.94,0.29,rest
15.95,0.29,rest
15.96,0.29,rest
15.97,0.3,rest
15.98,0.3,active
15.99,0.3,active
16.0,0.31,active
16.01,0.31,active
16.02,0.31,active
16.03,0.31,active
16.04,0.3,rest
16.05,0.29,rest
16.06,0.28,rest
16.07,0.28,rest
16.08,0.29,rest
16.09,0.29,rest
16.1,0.29,rest
16.11,0.29,rest
16.12,0.28,rest
16.13,0.28,rest
16.14,0.27,rest
16.15,0.27,rest
16.16,0.27,rest
16.17,0.27,rest
16.18,0.26,rest
16.19,0.26,rest
16.2,0.27,rest
16.21,0.27,rest
16.22,0.27,rest
16.23,0.27,rest
16.24,0.27,rest
16.25,0.28,rest
16.26,0.28,rest
16.27,0.29,rest
16.28,0.29,rest
16.29,0.29,rest
16.3,0.29,rest
16.31,0.29,rest
16.32,0.29,rest
16.33,0.29,rest
16.34,0.28,rest
16.35,0.28,rest
16.36,0.28,rest
16.37,0.29,rest
16.38,0.3,rest
16.39,0.31,active
16.4,0.31,active
16.41,0.31,active
16.42,0.3,active
16.43,0.3,rest
16.44,0.29,rest
16.45,0.29,rest
16.46,0.3,rest
16.47,0.31,active
16.48,0.31,active
16.49,0.31,active
16.5,0.31,active
16.51,0.31,active
16.52,0.31,active
16.53,0.31,active
16.54,0.31,active
16.55,0.32,active
16.56,0.33,active
16.57,0.34,active
16.58,0.34,active
16.59,0.34,active
16.6,0.34,active
16.61,0.34,active
16.62,0.35,active
16.63,0.36,active
16.64,0.36,active
16.65,0.36,active
16.66,0.36,active
16.67,0.35,active
16.68,0.35,active
16.69,0.35,active
16.7,0.35,active
16.71,0.35,active
16.72,0.35,active
16.73,0.35,active
16.74,0.35,active
16.75,0.36,active
16.76,0.36,active
16.77,0.35,active
16.78,0.34,active
16.79,0.32,active
16.8,0.31,active
16.81,0.31,active
16.82,0.31,active
16.83,0.32,active
16.84,0.32,active
16.85,0.32,active
16.86,0.31,active
16.87,0.3,active
16.88,0.29,rest
16.89,0.29,rest
16.9,0.29,rest
16.91,0.31,active
16.92,0.33,active
16.93,0.35,active
16.94,0.35,active
16.95,0.35,active
16.96,0.34,active
16.97,0.33,active
16.98,0.32,active
16.99,0.33,active
17.0,0.34,active
17.01,0.35,active
17.02,0.35,active
17.03,0.34,active
17.04,0.33,active
17.05,0.32,active
17.06,0.31,active
17.07,0.31,active
17.08,0.31,active
17.09,0.32,active
17.1,0.33,active
17.11,0.33,active
17.12,0.32,active
17.13,0.31,active
17.14,0.31,active
17.15,0.3,rest
17.16,0.3,rest
17.17,0.3,rest
17.18,0.29,rest
17.19,0.29,rest
17.2,0.28,rest
17.21,0.27,rest
17.22,0.27,rest
17.23,0.26,rest
17.24,0.25,rest
17.25,0.25,rest
17.26,0.24,rest
17.27,0.24,rest
17.28,0.24,rest
17.29,0.24,rest
17.3,0.23,rest
17.31,0.23,rest
17.32,0.23,rest
17.33,0.23,rest
17.34,0.23,rest
17.35,0.23,rest
17.36,0.23,rest
17.37,0.23,rest
17.38,0.24,rest
17.39,0.24,rest
17.4,0.24,rest
17.41,0.24,rest
17.42,0.23,rest
17.43,0.23,rest
17.44,0.23,rest
17.45,0.24,rest
17.46,0.23,rest
17.47,0.23,rest
17.48,0.23,rest
17.49,0.23,rest
17.5,0.22,rest
17.51,0.22,rest
17.52,0.22,rest
17.53,0.21,rest
17.54,0.21,rest
17.55,0.21,rest
17.56,0.2,rest
17.57,0.2,rest
17.58,0.2,rest
17.59,0.2,rest
17.6,0.2,rest
17.61,0.19,rest
17.62,0.19,rest
17.63,0.19,rest
17.64,0.19,rest
17.65,0.18,rest
17.66,0.18,rest
17.67,0.18,rest
17.68,0.18,rest
17.69,0.18,rest
17.7,0.18,rest
17.71,0.18,rest
17.72,0.18,rest
17.73,0.18,rest
17.74,0.18,rest
17.75,0.18,rest
17.76,0.18,rest
17.77,0.18,rest
17.78,0.18,rest
17.79,0.18,rest
17.8,0.18,rest
17.81,0.18,rest
17.82,0.18,rest
17.83,0.18,rest
17.84,0.18,rest
17.85,0.18,rest
17.86,0.18,rest
17.87,0.18,rest
17.88,0.18,rest
17.89,0.18,rest
17.9,0.18,rest
17.91,0.18,rest
17.92,0.18,rest
17.93,0.18,rest
17.94,0.18,rest
17.95,0.18,rest
17.96,0.18,rest
17.97,0.18,rest
17.98,0.18,rest
17.99,0.18,rest
18.0,0.18,rest
18.01,0.18,rest
18.02,0.18,rest
18.03,0.18,rest
18.04,0.18,rest
18.05,0.18,rest
18.06,0.18,rest
18.07,0.18,rest
18.08,0.18,rest
18.09,0.18,rest
18.1,0.18,rest
18.11,0.18,rest
18.12,0.18,rest
18.13,0.18,rest
18.14,0.18,rest
18.15,0.18,rest
18.16,0.18,rest
18.17,0.18,rest
18.18,0.18,rest
18.19,0.18,rest
18.2,0.18,rest
18.21,0.18,rest
18.22,0.18,rest
18.23,0.18,rest
18.24,0.18,rest
18.25,0.18,rest
18.26,0.19,rest
18.27,0.2,rest
18.28,0.2,rest
18.29,0.21,rest
18.3,0.22,rest
18.31,0.22,rest
18.32,0.23,rest
18.33,0.23,rest
18.34,0.24,rest
18.35,0.25,rest
18.36,0.26,rest
18.37,0.28,rest
18.38,0.28,rest
18.39,0.29,rest
18.4,0.28,rest
18.41,0.28,rest
18.42,0.28,rest
18.43,0.28,rest
18.44,0.27,rest
18.45,0.28,rest
18.46,0.29,rest
18.47,0.29,rest
18.48,0.29,rest
18.49,0.29,rest
18.5,0.29,rest
18.51,0.29,rest
18.52,0.29,rest
18.53,0.3,rest
18.54,0.3,active
18.55,0.31,active
18.56,0.3,active
18.57,0.3,active
18.58,0.3,active
18.59,0.31,active
18.6,0.32,active
18.61,0.34,active
18.62,0.36,active
18.63,0.37,active
18.64,0.37,active
18.65,0.36,active
18.66,0.36,active
18.67,0.36,active
18.68,0.35,active
18.69,0.34,active
18.7,0.34,active
18.71,0.33,active
18.72,0.32,active
18.73,0.32,active
18.74,0.32,active
18.75,0.33,active
18.76,0.32,active
18.77,0.32,active
18.78,0.32,active
18.79,0.32,active
18.8,0.34,active
18.81,0.35,active
18.82,0.36,active
18.83,0.37,active
18.84,0.36,active
18.85,0.36,active
18.86,0.36,active
18.87,0.37,active
18.88,0.39,active
18.89,0.39,active
18.9,0.4,active
18.91,0.4,active
18.92,0.39,active
18.93,0.38,active
18.94,0.37,active
18.95,0.37,active
18.96,0.37,active
18.97,0.38,active
18.98,0.38,active
18.99,0.38,active
19.0,0.37,active
19.01,0.36,active
19.02,0.35,active
19.03,0.34,active
19.04,0.35,active
19.05,0.36,active
19.06,0.36,active
19.07,0.35,active
19.08,0.34,active
19.09,0.33,active
19.1,0.32,active
19.11,0.31,active
19.12,0.3,rest
19.13,0.29,rest
19.14,0.28,rest
19.15,0.27,rest
19.16,0.26,rest
19.17,0.26,rest
19.18,0.25,rest
19.19,0.25,rest
19.2,0.25,rest
19.21,0.25,rest
19.22,0.25,rest
19.23,0.24,rest
19.24,0.24,rest
19.25,0.24,rest
19.26,0.24,rest
19.27,0.23,rest
19.28,0.23,rest
19.29,0.23,rest
19.3,0.23,rest
19.31,0.22,rest
19.32,0.22,rest
19.33,0.22,rest
19.34,0.22,rest
19.35,0.21,rest
19.36,0.21,rest
19.37,0.21,rest
19.38,0.21,rest
19.39,0.21,rest
19.4,0.2,rest
19.41,0.2,rest
19.42,0.2,rest
19.43,0.2,rest
19.44,0.2,rest
19.45,0.2,rest
19.46,0.2,rest
19.47,0.2,rest
19.48,0.19,rest
19.49,0.19,rest
19.5,0.19,rest
19.51,0.19,rest
19.52,0.19,rest
19.53,0.19,rest
19.54,0.18,rest
19.55,0.18,rest
19.56,0.18,rest
19.57,0.18,rest
19.58,0.18,rest
19.59,0.18,rest
19.6,0.18,rest
19.61,0.18,rest
19.62,0.18,rest
19.63,0.18,rest
19.64,0.18,rest
19.65,0.18,rest
19.66,0.18,rest
19.67,0.18,rest
19.68,0.18,rest
19.69,0.18,rest
19.7,0.18,rest
19.71,0.18,rest
19.72,0.18,rest
19.73,0.18,rest
19.74,0.19,rest
19.75,0.18,rest
19.76,0.19,rest
19.77,0.19,rest
19.78,0.2,rest
19.79,0.21,rest
19.8,0.22,rest
19.81,0.23,rest
19.82,0.23,rest
19.83,0.25,rest
19.84,0.26,rest
19.85,0.28,rest
19.86,0.29,rest
19.87,0.29,rest
19.88,0.29,rest
19.89,0.3,rest
19.9,0.3,rest
19.91,0.29,rest
19.92,0.29,rest
19.93,0.29,rest
19.94,0.29,rest
19.95,0.29,rest
19.96,0.29,rest
19.97,0.3,rest
19.98,0.3,active
19.99,0.31,active
20.0,0.3,active
